location,region,date,location_iso,region_iso,total_vaccinations,people_vaccinated,people_fully_vaccinated
Uruguay,Rocha,2021-03-16,UY,UY-RO,4812.0,4812.0,0.0
Uruguay,Salto,2021-03-16,UY,UY-SA,6450.0,6450.0,0.0
Uruguay,San Jose,2021-03-16,UY,UY-SJ,5664.0,5664.0,0.0
Uruguay,Soriano,2021-03-16,UY,UY-SO,4894.0,4894.0,0.0
Uruguay,Tacuarembo,2021-03-16,UY,UY-TA,5302.0,5302.0,0.0
Uruguay,Treinta y Tres,2021-03-16,UY,UY-TT,2948.0,2948.0,0.0
Uruguay,Artigas,2021-03-17,UY,UY-AR,8124.0,8124.0,0.0
Uruguay,Canelones,2021-03-17,UY,UY-CA,21503.0,21503.0,0.0
Uruguay,Cerro Largo,2021-03-17,UY,UY-CL,6086.0,6086.0,0.0
Uruguay,Colonia,2021-03-17,UY,UY-CO,6860.0,6860.0,0.0
Uruguay,Durazno,2021-03-17,UY,UY-DU,4497.0,4497.0,0.0
Uruguay,Flores,2021-03-17,UY,UY-FS,1941.0,1941.0,0.0
Uruguay,Florida,2021-03-17,UY,UY-FD,4973.0,4973.0,0.0
Uruguay,Lavalleja,2021-03-17,UY,UY-LA,3456.0,3456.0,0.0
Uruguay,Maldonado,2021-03-17,UY,UY-MA,11559.0,11559.0,0.0
Uruguay,Montevideo,2021-03-17,UY,UY-MO,106300.0,106300.0,0.0
Uruguay,Paysandu,2021-03-17,UY,UY-PA,5388.0,5388.0,0.0
Uruguay,Rio Negro,2021-03-17,UY,UY-RN,3053.0,3053.0,0.0
Uruguay,Rivera,2021-03-17,UY,UY-RV,14562.0,14562.0,0.0
Uruguay,Rocha,2021-03-17,UY,UY-RO,5276.0,5276.0,0.0
Uruguay,Salto,2021-03-17,UY,UY-SA,6450.0,6450.0,0.0
Uruguay,San Jose,2021-03-17,UY,UY-SJ,5664.0,5664.0,0.0
Uruguay,Soriano,2021-03-17,UY,UY-SO,4894.0,4894.0,0.0
Uruguay,Tacuarembo,2021-03-17,UY,UY-TA,5302.0,5302.0,0.0
Uruguay,Treinta y Tres,2021-03-17,UY,UY-TT,2948.0,2948.0,0.0
Uruguay,Artigas,2021-03-18,UY,UY-AR,8681.0,8681.0,0.0
Uruguay,Canelones,2021-03-18,UY,UY-CA,24766.0,24766.0,0.0
Uruguay,Cerro Largo,2021-03-18,UY,UY-CL,7147.0,7147.0,0.0
Uruguay,Colonia,2021-03-18,UY,UY-CO,7977.0,7977.0,0.0
Uruguay,Durazno,2021-03-18,UY,UY-DU,5472.0,5472.0,0.0
Uruguay,Flores,2021-03-18,UY,UY-FS,2294.0,2294.0,0.0
Uruguay,Florida,2021-03-18,UY,UY-FD,6158.0,6158.0,0.0
Uruguay,Lavalleja,2021-03-18,UY,UY-LA,4294.0,4294.0,0.0
Uruguay,Maldonado,2021-03-18,UY,UY-MA,14274.0,14274.0,0.0
Uruguay,Montevideo,2021-03-18,UY,UY-MO,122830.0,122830.0,0.0
Uruguay,Paysandu,2021-03-18,UY,UY-PA,6186.0,6186.0,0.0
Uruguay,Rio Negro,2021-03-18,UY,UY-RN,3835.0,3835.0,0.0
Uruguay,Rivera,2021-03-18,UY,UY-RV,15012.0,15012.0,0.0
Uruguay,Rocha,2021-03-18,UY,UY-RO,6054.0,6054.0,0.0
Uruguay,Salto,2021-03-18,UY,UY-SA,7197.0,7197.0,0.0
Uruguay,San Jose,2021-03-18,UY,UY-SJ,6789.0,6789.0,0.0
Uruguay,Soriano,2021-03-18,UY,UY-SO,6107.0,6107.0,0.0
Uruguay,Tacuarembo,2021-03-18,UY,UY-TA,6462.0,6462.0,0.0
Uruguay,Treinta y Tres,2021-03-18,UY,UY-TT,3772.0,3772.0,0.0
Uruguay,Artigas,2021-03-19,UY,UY-AR,9170.0,9170.0,0.0
Uruguay,Canelones,2021-03-19,UY,UY-CA,28187.0,28187.0,0.0
Uruguay,Cerro Largo,2021-03-19,UY,UY-CL,8310.0,8310.0,0.0
Uruguay,Colonia,2021-03-19,UY,UY-CO,9418.0,9418.0,0.0
Uruguay,Durazno,2021-03-19,UY,UY-DU,6385.0,6385.0,0.0
Uruguay,Flores,2021-03-19,UY,UY-FS,2630.0,2630.0,0.0
Uruguay,Florida,2021-03-19,UY,UY-FD,7393.0,7393.0,0.0
Uruguay,Lavalleja,2021-03-19,UY,UY-LA,5129.0,5129.0,0.0
Uruguay,Maldonado,2021-03-19,UY,UY-MA,17222.0,17222.0,0.0
Uruguay,Montevideo,2021-03-19,UY,UY-MO,137570.0,137570.0,0.0
Uruguay,Paysandu,2021-03-19,UY,UY-PA,7024.0,7024.0,0.0
Uruguay,Rio Negro,2021-03-19,UY,UY-RN,4623.0,4623.0,0.0
Uruguay,Rivera,2021-03-19,UY,UY-RV,15322.0,15322.0,0.0
Uruguay,Rocha,2021-03-19,UY,UY-RO,6406.0,6406.0,0.0
Uruguay,Salto,2021-03-19,UY,UY-SA,8035.0,8035.0,0.0
Uruguay,San Jose,2021-03-19,UY,UY-SJ,7907.0,7907.0,0.0
Uruguay,Soriano,2021-03-19,UY,UY-SO,7921.0,7921.0,0.0
Uruguay,Tacuarembo,2021-03-19,UY,UY-TA,7639.0,7639.0,0.0
Uruguay,Treinta y Tres,2021-03-19,UY,UY-TT,4837.0,4837.0,0.0
Uruguay,Artigas,2021-03-20,UY,UY-AR,9376.0,9376.0,0.0
Uruguay,Canelones,2021-03-20,UY,UY-CA,28685.0,28685.0,0.0
Uruguay,Cerro Largo,2021-03-20,UY,UY-CL,8310.0,8310.0,0.0
Uruguay,Colonia,2021-03-20,UY,UY-CO,10541.0,10541.0,0.0
Uruguay,Durazno,2021-03-20,UY,UY-DU,7218.0,7218.0,0.0
Uruguay,Flores,2021-03-20,UY,UY-FS,2630.0,2630.0,0.0
Uruguay,Florida,2021-03-20,UY,UY-FD,7393.0,7393.0,0.0
Uruguay,Lavalleja,2021-03-20,UY,UY-LA,5340.0,5340.0,0.0
Uruguay,Maldonado,2021-03-20,UY,UY-MA,17937.0,17937.0,0.0
Uruguay,Montevideo,2021-03-20,UY,UY-MO,144582.0,144582.0,0.0
Uruguay,Paysandu,2021-03-20,UY,UY-PA,7024.0,7024.0,0.0
Uruguay,Rio Negro,2021-03-20,UY,UY-RN,4623.0,4623.0,0.0
Uruguay,Rivera,2021-03-20,UY,UY-RV,15322.0,15322.0,0.0
Uruguay,Rocha,2021-03-20,UY,UY-RO,6406.0,6406.0,0.0
Uruguay,Salto,2021-03-20,UY,UY-SA,8889.0,8889.0,0.0
Uruguay,San Jose,2021-03-20,UY,UY-SJ,8636.0,8636.0,0.0
Uruguay,Soriano,2021-03-20,UY,UY-SO,8134.0,8134.0,0.0
Uruguay,Tacuarembo,2021-03-20,UY,UY-TA,7639.0,7639.0,0.0
Uruguay,Treinta y Tres,2021-03-20,UY,UY-TT,4873.0,4873.0,0.0
Uruguay,Artigas,2021-03-21,UY,UY-AR,9376.0,9376.0,0.0
Uruguay,Canelones,2021-03-21,UY,UY-CA,28690.0,28690.0,0.0
Uruguay,Cerro Largo,2021-03-21,UY,UY-CL,8310.0,8310.0,0.0
Uruguay,Colonia,2021-03-21,UY,UY-CO,10541.0,10541.0,0.0
Uruguay,Durazno,2021-03-21,UY,UY-DU,7218.0,7218.0,0.0
Uruguay,Flores,2021-03-21,UY,UY-FS,2630.0,2630.0,0.0
Uruguay,Florida,2021-03-21,UY,UY-FD,7393.0,7393.0,0.0
Uruguay,Lavalleja,2021-03-21,UY,UY-LA,5340.0,5340.0,0.0
Uruguay,Maldonado,2021-03-21,UY,UY-MA,17937.0,17937.0,0.0
Uruguay,Montevideo,2021-03-21,UY,UY-MO,144582.0,144582.0,0.0
Uruguay,Paysandu,2021-03-21,UY,UY-PA,7024.0,7024.0,0.0
Uruguay,Rio Negro,2021-03-21,UY,UY-RN,4623.0,4623.0,0.0
Uruguay,Rivera,2021-03-21,UY,UY-RV,15322.0,15322.0,0.0
Uruguay,Rocha,2021-03-21,UY,UY-RO,6406.0,6406.0,0.0
Uruguay,Salto,2021-03-21,UY,UY-SA,8889.0,8889.0,0.0
Uruguay,San Jose,2021-03-21,UY,UY-SJ,8636.0,8636.0,0.0
Uruguay,Soriano,2021-03-21,UY,UY-SO,8134.0,8134.0,0.0
Uruguay,Tacuarembo,2021-03-21,UY,UY-TA,7639.0,7639.0,0.0
Uruguay,Treinta y Tres,2021-03-21,UY,UY-TT,4873.0,4873.0,0.0
Uruguay,Artigas,2021-03-22,UY,UY-AR,10475.0,10475.0,0.0
Uruguay,Canelones,2021-03-22,UY,UY-CA,31878.0,31878.0,0.0
Uruguay,Cerro Largo,2021-03-22,UY,UY-CL,10054.0,10054.0,0.0
Uruguay,Colonia,2021-03-22,UY,UY-CO,11367.0,11367.0,0.0
Uruguay,Durazno,2021-03-22,UY,UY-DU,8754.0,8754.0,0.0
Uruguay,Flores,2021-03-22,UY,UY-FS,3190.0,3190.0,0.0
Uruguay,Florida,2021-03-22,UY,UY-FD,8934.0,8934.0,0.0
Uruguay,Lavalleja,2021-03-22,UY,UY-LA,5846.0,5846.0,0.0
Uruguay,Maldonado,2021-03-22,UY,UY-MA,21347.0,21347.0,0.0
Uruguay,Montevideo,2021-03-22,UY,UY-MO,156180.0,156180.0,0.0
Uruguay,Paysandu,2021-03-22,UY,UY-PA,7753.0,7753.0,0.0
Uruguay,Rio Negro,2021-03-22,UY,UY-RN,5244.0,5244.0,0.0
Uruguay,Rivera,2021-03-22,UY,UY-RV,17187.0,17187.0,0.0
Uruguay,Rocha,2021-03-22,UY,UY-RO,7766.0,7766.0,0.0
Uruguay,Salto,2021-03-22,UY,UY-SA,10244.0,10244.0,0.0
Uruguay,San Jose,2021-03-22,UY,UY-SJ,10082.0,10082.0,0.0
Uruguay,Soriano,2021-03-22,UY,UY-SO,9371.0,9371.0,0.0
Uruguay,Tacuarembo,2021-03-22,UY,UY-TA,8052.0,8052.0,0.0
Uruguay,Treinta y Tres,2021-03-22,UY,UY-TT,5634.0,5634.0,0.0
Uruguay,Artigas,2021-03-23,UY,UY-AR,11630.0,11630.0,0.0
Uruguay,Canelones,2021-03-23,UY,UY-CA,35240.0,35240.0,0.0
Uruguay,Cerro Largo,2021-03-23,UY,UY-CL,11763.0,11763.0,0.0
Uruguay,Colonia,2021-03-23,UY,UY-CO,12111.0,12111.0,0.0
Uruguay,Durazno,2021-03-23,UY,UY-DU,9980.0,9980.0,0.0
Uruguay,Flores,2021-03-23,UY,UY-FS,3478.0,3478.0,0.0
Uruguay,Florida,2021-03-23,UY,UY-FD,10423.0,10423.0,0.0
Uruguay,Lavalleja,2021-03-23,UY,UY-LA,6192.0,6192.0,0.0
Uruguay,Maldonado,2021-03-23,UY,UY-MA,24612.0,24612.0,0.0
Uruguay,Montevideo,2021-03-23,UY,UY-MO,167507.0,167507.0,0.0
Uruguay,Paysandu,2021-03-23,UY,UY-PA,8542.0,8542.0,0.0
Uruguay,Rio Negro,2021-03-23,UY,UY-RN,6142.0,6142.0,0.0
Uruguay,Rivera,2021-03-23,UY,UY-RV,18766.0,18766.0,0.0
Uruguay,Rocha,2021-03-23,UY,UY-RO,8632.0,8632.0,0.0
Uruguay,Salto,2021-03-23,UY,UY-SA,11464.0,11464.0,0.0
Uruguay,San Jose,2021-03-23,UY,UY-SJ,11424.0,11424.0,0.0
Uruguay,Soriano,2021-03-23,UY,UY-SO,10722.0,10722.0,0.0
Uruguay,Tacuarembo,2021-03-23,UY,UY-TA,8264.0,8264.0,0.0
Uruguay,Treinta y Tres,2021-03-23,UY,UY-TT,6499.0,6499.0,0.0
Uruguay,Artigas,2021-03-24,UY,UY-AR,12880.0,12880.0,0.0
Uruguay,Canelones,2021-03-24,UY,UY-CA,38448.0,38448.0,0.0
Uruguay,Cerro Largo,2021-03-24,UY,UY-CL,13554.0,13554.0,0.0
Uruguay,Colonia,2021-03-24,UY,UY-CO,12826.0,12826.0,0.0
Uruguay,Durazno,2021-03-24,UY,UY-DU,11324.0,11324.0,0.0
Uruguay,Flores,2021-03-24,UY,UY-FS,3788.0,3788.0,0.0
Uruguay,Florida,2021-03-24,UY,UY-FD,11664.0,11664.0,0.0
Uruguay,Lavalleja,2021-03-24,UY,UY-LA,7071.0,7071.0,0.0
Uruguay,Maldonado,2021-03-24,UY,UY-MA,27644.0,27644.0,0.0
Uruguay,Montevideo,2021-03-24,UY,UY-MO,176130.0,176130.0,0.0
Uruguay,Paysandu,2021-03-24,UY,UY-PA,9283.0,9283.0,0.0
Uruguay,Rio Negro,2021-03-24,UY,UY-RN,6986.0,6986.0,0.0
Uruguay,Rivera,2021-03-24,UY,UY-RV,21180.0,21180.0,0.0
Uruguay,Rocha,2021-03-24,UY,UY-RO,10267.0,10267.0,0.0
Uruguay,Salto,2021-03-24,UY,UY-SA,12503.0,12503.0,0.0
Uruguay,San Jose,2021-03-24,UY,UY-SJ,12704.0,12704.0,0.0
Uruguay,Soriano,2021-03-24,UY,UY-SO,12290.0,12290.0,0.0
Uruguay,Tacuarembo,2021-03-24,UY,UY-TA,9313.0,9313.0,0.0
Uruguay,Treinta y Tres,2021-03-24,UY,UY-TT,7506.0,7506.0,0.0
Uruguay,Artigas,2021-03-25,UY,UY-AR,14071.0,14071.0,0.0
Uruguay,Canelones,2021-03-25,UY,UY-CA,41603.0,41603.0,0.0
Uruguay,Cerro Largo,2021-03-25,UY,UY-CL,15309.0,15309.0,0.0
Uruguay,Colonia,2021-03-25,UY,UY-CO,14632.0,14632.0,0.0
Uruguay,Durazno,2021-03-25,UY,UY-DU,12638.0,12638.0,0.0
Uruguay,Flores,2021-03-25,UY,UY-FS,4063.0,4063.0,0.0
Uruguay,Florida,2021-03-25,UY,UY-FD,12951.0,12951.0,0.0
Uruguay,Lavalleja,2021-03-25,UY,UY-LA,7914.0,7914.0,0.0
Uruguay,Maldonado,2021-03-25,UY,UY-MA,30756.0,30756.0,0.0
Uruguay,Montevideo,2021-03-25,UY,UY-MO,192718.0,192718.0,0.0
Uruguay,Paysandu,2021-03-25,UY,UY-PA,9959.0,9959.0,0.0
Uruguay,Rio Negro,2021-03-25,UY,UY-RN,7802.0,7802.0,0.0
Uruguay,Rivera,2021-03-25,UY,UY-RV,23513.0,23513.0,0.0
Uruguay,Rocha,2021-03-25,UY,UY-RO,11406.0,11406.0,0.0
Uruguay,Salto,2021-03-25,UY,UY-SA,13501.0,13501.0,0.0
Uruguay,San Jose,2021-03-25,UY,UY-SJ,14180.0,14180.0,0.0
Uruguay,Soriano,2021-03-25,UY,UY-SO,13603.0,13603.0,0.0
Uruguay,Tacuarembo,2021-03-25,UY,UY-TA,10404.0,10404.0,0.0
Uruguay,Treinta y Tres,2021-03-25,UY,UY-TT,8398.0,8398.0,0.0
Uruguay,Artigas,2021-03-26,UY,UY-AR,15254.0,15254.0,0.0
Uruguay,Canelones,2021-03-26,UY,UY-CA,44748.0,44748.0,0.0
Uruguay,Cerro Largo,2021-03-26,UY,UY-CL,17051.0,17051.0,0.0
Uruguay,Colonia,2021-03-26,UY,UY-CO,16507.0,16507.0,0.0
Uruguay,Durazno,2021-03-26,UY,UY-DU,13936.0,13936.0,0.0
Uruguay,Flores,2021-03-26,UY,UY-FS,4365.0,4365.0,0.0
Uruguay,Florida,2021-03-26,UY,UY-FD,14189.0,14189.0,0.0
Uruguay,Lavalleja,2021-03-26,UY,UY-LA,8773.0,8773.0,0.0
Uruguay,Maldonado,2021-03-26,UY,UY-MA,33930.0,33930.0,0.0
Uruguay,Montevideo,2021-03-26,UY,UY-MO,207668.0,207668.0,0.0
Uruguay,Paysandu,2021-03-26,UY,UY-PA,10638.0,10638.0,0.0
Uruguay,Rio Negro,2021-03-26,UY,UY-RN,8648.0,8648.0,0.0
Uruguay,Rivera,2021-03-26,UY,UY-RV,25986.0,25986.0,0.0
Uruguay,Rocha,2021-03-26,UY,UY-RO,12062.0,12062.0,0.0
Uruguay,Salto,2021-03-26,UY,UY-SA,14498.0,14498.0,0.0
Uruguay,San Jose,2021-03-26,UY,UY-SJ,15644.0,15644.0,0.0
Uruguay,Soriano,2021-03-26,UY,UY-SO,14948.0,14948.0,0.0
Uruguay,Tacuarembo,2021-03-26,UY,UY-TA,11630.0,11630.0,0.0
Uruguay,Treinta y Tres,2021-03-26,UY,UY-TT,9596.0,9596.0,0.0
Uruguay,Artigas,2021-03-27,UY,UY-AR,15655.0,15651.0,4.0
Uruguay,Canelones,2021-03-27,UY,UY-CA,45168.0,45141.0,27.0
Uruguay,Cerro Largo,2021-03-27,UY,UY-CL,17051.0,17048.0,3.0
Uruguay,Colonia,2021-03-27,UY,UY-CO,18132.0,18125.0,7.0
Uruguay,Durazno,2021-03-27,UY,UY-DU,14889.0,14884.0,5.0
Uruguay,Flores,2021-03-27,UY,UY-FS,4366.0,4365.0,1.0
Uruguay,Florida,2021-03-27,UY,UY-FD,14189.0,14189.0,0.0
Uruguay,Lavalleja,2021-03-27,UY,UY-LA,9199.0,9197.0,2.0
Uruguay,Maldonado,2021-03-27,UY,UY-MA,33933.0,33911.0,22.0
Uruguay,Montevideo,2021-03-27,UY,UY-MO,214885.0,214675.0,210.0
Uruguay,Paysandu,2021-03-27,UY,UY-PA,10638.0,10630.0,8.0
Uruguay,Rio Negro,2021-03-27,UY,UY-RN,8648.0,8648.0,0.0
Uruguay,Rivera,2021-03-27,UY,UY-RV,25986.0,25960.0,26.0
Uruguay,Rocha,2021-03-27,UY,UY-RO,12095.0,12091.0,4.0
Uruguay,Salto,2021-03-27,UY,UY-SA,15355.0,15329.0,26.0
Uruguay,San Jose,2021-03-27,UY,UY-SJ,16406.0,16400.0,6.0
Uruguay,Soriano,2021-03-27,UY,UY-SO,15171.0,15160.0,11.0
Uruguay,Tacuarembo,2021-03-27,UY,UY-TA,11630.0,11621.0,9.0
Uruguay,Treinta y Tres,2021-03-27,UY,UY-TT,9740.0,9739.0,1.0
Uruguay,Artigas,2021-03-28,UY,UY-AR,15655.0,15647.0,4.0
Uruguay,Canelones,2021-03-28,UY,UY-CA,45168.0,45114.0,27.0
Uruguay,Cerro Largo,2021-03-28,UY,UY-CL,17051.0,17045.0,3.0
Uruguay,Colonia,2021-03-28,UY,UY-CO,18132.0,18118.0,7.0
Uruguay,Durazno,2021-03-28,UY,UY-DU,14889.0,14879.0,5.0
Uruguay,Flores,2021-03-28,UY,UY-FS,4366.0,4364.0,1.0
Uruguay,Florida,2021-03-28,UY,UY-FD,14189.0,14189.0,0.0
Uruguay,Lavalleja,2021-03-28,UY,UY-LA,9199.0,9195.0,2.0
Uruguay,Maldonado,2021-03-28,UY,UY-MA,33933.0,33889.0,22.0
Uruguay,Montevideo,2021-03-28,UY,UY-MO,214885.0,214465.0,210.0
Uruguay,Paysandu,2021-03-28,UY,UY-PA,10638.0,10622.0,8.0
Uruguay,Rio Negro,2021-03-28,UY,UY-RN,8649.0,8649.0,0.0
Uruguay,Rivera,2021-03-28,UY,UY-RV,25986.0,25934.0,26.0
Uruguay,Rocha,2021-03-28,UY,UY-RO,12095.0,12087.0,4.0
Uruguay,Salto,2021-03-28,UY,UY-SA,15355.0,15303.0,26.0
Uruguay,San Jose,2021-03-28,UY,UY-SJ,16406.0,16394.0,6.0
Uruguay,Soriano,2021-03-28,UY,UY-SO,15171.0,15149.0,11.0
Uruguay,Tacuarembo,2021-03-28,UY,UY-TA,11630.0,11612.0,9.0
Uruguay,Treinta y Tres,2021-03-28,UY,UY-TT,9740.0,9738.0,1.0
Uruguay,Artigas,2021-03-29,UY,UY-AR,17163.0,16669.0,486.0
Uruguay,Canelones,2021-03-29,UY,UY-CA,48601.0,47169.0,1378.0
Uruguay,Cerro Largo,2021-03-29,UY,UY-CL,19329.0,18551.0,772.0
Uruguay,Colonia,2021-03-29,UY,UY-CO,20358.0,19619.0,725.0
Uruguay,Durazno,2021-03-29,UY,UY-DU,16425.0,15796.0,619.0
Uruguay,Flores,2021-03-29,UY,UY-FS,4858.0,4614.0,242.0
Uruguay,Florida,2021-03-29,UY,UY-FD,15829.0,15293.0,536.0
Uruguay,Lavalleja,2021-03-29,UY,UY-LA,10327.0,9976.0,347.0
Uruguay,Maldonado,2021-03-29,UY,UY-MA,37167.0,36025.0,1098.0
Uruguay,Montevideo,2021-03-29,UY,UY-MO,235817.0,228250.0,7147.0
Uruguay,Paysandu,2021-03-29,UY,UY-PA,11782.0,11220.0,546.0
Uruguay,Rio Negro,2021-03-29,UY,UY-RN,9803.0,9344.0,459.0
Uruguay,Rivera,2021-03-29,UY,UY-RV,28726.0,27798.0,876.0
Uruguay,Rocha,2021-03-29,UY,UY-RO,13189.0,12695.0,486.0
Uruguay,Salto,2021-03-29,UY,UY-SA,16845.0,16159.0,634.0
Uruguay,San Jose,2021-03-29,UY,UY-SJ,17905.0,17355.0,538.0
Uruguay,Soriano,2021-03-29,UY,UY-SO,17458.0,16858.0,578.0
Uruguay,Tacuarembo,2021-03-29,UY,UY-TA,13215.0,12685.0,512.0
Uruguay,Treinta y Tres,2021-03-29,UY,UY-TT,10922.0,10730.0,190.0
Uruguay,Artigas,2021-03-30,UY,UY-AR,18379.0,17025.0,860.0
Uruguay,Canelones,2021-03-30,UY,UY-CA,51863.0,47439.0,2992.0
Uruguay,Cerro Largo,2021-03-30,UY,UY-CL,20932.0,19123.0,1031.0
Uruguay,Colonia,2021-03-30,UY,UY-CO,22166.0,20335.0,1092.0
Uruguay,Durazno,2021-03-30,UY,UY-DU,17809.0,16123.0,1057.0
Uruguay,Flores,2021-03-30,UY,UY-FS,5338.0,4615.0,479.0
Uruguay,Florida,2021-03-30,UY,UY-FD,17362.0,15890.0,936.0
Uruguay,Lavalleja,2021-03-30,UY,UY-LA,11302.0,10275.0,676.0
Uruguay,Maldonado,2021-03-30,UY,UY-MA,39299.0,36655.0,1502.0
Uruguay,Montevideo,2021-03-30,UY,UY-MO,251737.0,230402.0,13768.0
Uruguay,Paysandu,2021-03-30,UY,UY-PA,12724.0,11204.0,958.0
Uruguay,Rio Negro,2021-03-30,UY,UY-RN,10646.0,9463.0,724.0
Uruguay,Rivera,2021-03-30,UY,UY-RV,31432.0,29176.0,1328.0
Uruguay,Rocha,2021-03-30,UY,UY-RO,14118.0,12843.0,781.0
Uruguay,Salto,2021-03-30,UY,UY-SA,18245.0,16314.0,1245.0
Uruguay,San Jose,2021-03-30,UY,UY-SJ,19530.0,18045.0,935.0
Uruguay,Soriano,2021-03-30,UY,UY-SO,19484.0,18011.0,873.0
Uruguay,Tacuarembo,2021-03-30,UY,UY-TA,14515.0,13091.0,894.0
Uruguay,Treinta y Tres,2021-03-30,UY,UY-TT,11941.0,11387.0,362.0
Uruguay,Artigas,2021-03-31,UY,UY-AR,19909.0,18731.0,1178.0
Uruguay,Canelones,2021-03-31,UY,UY-CA,57482.0,53536.0,3946.0
Uruguay,Cerro Largo,2021-03-31,UY,UY-CL,23238.0,21724.0,1514.0
Uruguay,Colonia,2021-03-31,UY,UY-CO,24300.0,22579.0,1721.0
Uruguay,Durazno,2021-03-31,UY,UY-DU,19200.0,17661.0,1539.0
Uruguay,Flores,2021-03-31,UY,UY-FS,5840.0,5122.0,718.0
Uruguay,Florida,2021-03-31,UY,UY-FD,19027.0,17558.0,1469.0
Uruguay,Lavalleja,2021-03-31,UY,UY-LA,12507.0,11493.0,1014.0
Uruguay,Maldonado,2021-03-31,UY,UY-MA,42842.0,40505.0,2337.0
Uruguay,Montevideo,2021-03-31,UY,UY-MO,279428.0,257041.0,22387.0
Uruguay,Paysandu,2021-03-31,UY,UY-PA,13930.0,12462.0,1468.0
Uruguay,Rio Negro,2021-03-31,UY,UY-RN,11724.0,10758.0,966.0
Uruguay,Rivera,2021-03-31,UY,UY-RV,34915.0,32994.0,1921.0
Uruguay,Rocha,2021-03-31,UY,UY-RO,16045.0,14882.0,1163.0
Uruguay,Salto,2021-03-31,UY,UY-SA,19838.0,18019.0,1819.0
Uruguay,San Jose,2021-03-31,UY,UY-SJ,21548.0,20139.0,1409.0
Uruguay,Soriano,2021-03-31,UY,UY-SO,22056.0,20747.0,1309.0
Uruguay,Tacuarembo,2021-03-31,UY,UY-TA,16533.0,14962.0,1571.0
Uruguay,Treinta y Tres,2021-03-31,UY,UY-TT,13120.0,12328.0,792.0
Uruguay,Artigas,2021-04-01,UY,UY-AR,21229.0,19820.0,1409.0
Uruguay,Canelones,2021-04-01,UY,UY-CA,62429.0,56893.0,5536.0
Uruguay,Cerro Largo,2021-04-01,UY,UY-CL,24869.0,23185.0,1684.0
Uruguay,Colonia,2021-04-01,UY,UY-CO,26362.0,24445.0,1917.0
Uruguay,Durazno,2021-04-01,UY,UY-DU,20339.0,18658.0,1681.0
Uruguay,Flores,2021-04-01,UY,UY-FS,6176.0,5360.0,816.0
Uruguay,Florida,2021-04-01,UY,UY-FD,20288.0,18611.0,1677.0
Uruguay,Lavalleja,2021-04-01,UY,UY-LA,13516.0,12260.0,1256.0
Uruguay,Maldonado,2021-04-01,UY,UY-MA,45694.0,43033.0,2661.0
Uruguay,Montevideo,2021-04-01,UY,UY-MO,298223.0,272243.0,25980.0
Uruguay,Paysandu,2021-04-01,UY,UY-PA,15530.0,13835.0,1695.0
Uruguay,Rio Negro,2021-04-01,UY,UY-RN,12627.0,11551.0,1076.0
Uruguay,Rivera,2021-04-01,UY,UY-RV,38041.0,35816.0,2225.0
Uruguay,Rocha,2021-04-01,UY,UY-RO,17281.0,15926.0,1355.0
Uruguay,Salto,2021-04-01,UY,UY-SA,21152.0,18935.0,2217.0
Uruguay,San Jose,2021-04-01,UY,UY-SJ,23213.0,21536.0,1677.0
Uruguay,Soriano,2021-04-01,UY,UY-SO,24339.0,22879.0,1460.0
Uruguay,Tacuarembo,2021-04-01,UY,UY-TA,17919.0,16162.0,1757.0
Uruguay,Treinta y Tres,2021-04-01,UY,UY-TT,14206.0,13292.0,914.0
Uruguay,Artigas,2021-04-02,UY,UY-AR,22556.0,20909.0,1647.0
Uruguay,Canelones,2021-04-02,UY,UY-CA,67435.0,60427.0,7008.0
Uruguay,Cerro Largo,2021-04-02,UY,UY-CL,26642.0,24770.0,1872.0
Uruguay,Colonia,2021-04-02,UY,UY-CO,28527.0,26323.0,2204.0
Uruguay,Durazno,2021-04-02,UY,UY-DU,21530.0,19684.0,1846.0
Uruguay,Flores,2021-04-02,UY,UY-FS,6515.0,5633.0,882.0
Uruguay,Florida,2021-04-02,UY,UY-FD,21792.0,19852.0,1940.0
Uruguay,Lavalleja,2021-04-02,UY,UY-LA,14543.0,13092.0,1451.0
Uruguay,Maldonado,2021-04-02,UY,UY-MA,48621.0,45599.0,3022.0
Uruguay,Montevideo,2021-04-02,UY,UY-MO,315635.0,285924.0,29711.0
Uruguay,Paysandu,2021-04-02,UY,UY-PA,17105.0,15148.0,1957.0
Uruguay,Rio Negro,2021-04-02,UY,UY-RN,13628.0,12442.0,1186.0
Uruguay,Rivera,2021-04-02,UY,UY-RV,41266.0,38759.0,2507.0
Uruguay,Rocha,2021-04-02,UY,UY-RO,18437.0,17052.0,1385.0
Uruguay,Salto,2021-04-02,UY,UY-SA,22520.0,19878.0,2642.0
Uruguay,San Jose,2021-04-02,UY,UY-SJ,24913.0,23027.0,1886.0
Uruguay,Soriano,2021-04-02,UY,UY-SO,26471.0,24826.0,1645.0
Uruguay,Tacuarembo,2021-04-02,UY,UY-TA,19342.0,17287.0,2055.0
Uruguay,Treinta y Tres,2021-04-02,UY,UY-TT,15534.0,14469.0,1065.0
Uruguay,Artigas,2021-04-03,UY,UY-AR,22563.0,20916.0,1647.0
Uruguay,Canelones,2021-04-03,UY,UY-CA,67965.0,60957.0,7008.0
Uruguay,Cerro Largo,2021-04-03,UY,UY-CL,26651.0,24779.0,1872.0
